zone formatted,type,id,geometry_name,type,coordinates,objectid,shape_leng,shape_area,zone,locationid,borough,bbox,zone formatted,cluster
Alphabet_City,Feature,nyu_2451_36743.4,geom,MultiPolygon,"[[[-73.97177410965318, 40.725821281337055], [-73.97179142961484, 40.72581422114908], [-73.97181650587731, 40.72581496675256], [-73.97185935830923, 40.72558296903032], [-73.97187437695212, 40.72550311607972], [-73.97188490951471, 40.72542440506575], [-73.97191120732053, 40.725290370699895], [-73.97193374501082, 40.725176290351165], [-73.97193975456328, 40.72515803861003], [-73.97196154778592, 40.72503997881086], [-73.97200511841213, 40.724841489708155], [-73.97203666966881, 40.72468407002009], [-73.97206595867397, 40.72455915832873], [-73.97207196960339, 40.72453635085809], [-73.97208098151924, 40.72449756793038], [-73.9720840005728, 40.72446790554568], [-73.97209751290906, 40.7244234152347], [-73.97215609001734, 40.72417017827809], [-73.97216585996632, 40.72413196327314], [-73.9722169237619, 40.72393005464675], [-73.9722334467696, 40.72384677992628], [-73.97226499868246, 40.72371445733361], [-73.9723250773159, 40.7234634993273], [-73.97236115744643, 40.723312060476445], [-73.97239945748277, 40.72314881636663], [-73.97251011180383, 40.72269688600671], [-73.97288971396678, 40.721088297219346], [-73.9730466728251, 40.72043622983331], [-73.97312959090407, 40.720091192414905], [-73.9732107544226, 40.71978485773041], [-73.97332646360798, 40.71936110473391], [-73.97347975574512, 40.71886142911284], [-73.97464720799996, 40.7188423499999], [-73.97468687499985, 40.71884170199991], [-73.97474239999997, 40.718840793999945], [-73.97485919999994, 40.71885547999994], [-73.97491298899988, 40.718862442999864], [-73.97497644799995, 40.7188706519999], [-73.97509520199993, 40.71888074599987], [-73.97545167499993, 40.71894655899997], [-73.97551012699985, 40.71895861299989], [-73.9760924959999, 40.71907870199987], [-73.97635525199993, 40.71913288399983], [-73.97648182399995, 40.719159627999915], [-73.97674495699997, 40.71921523399993], [-73.97722379199992, 40.71930977499991], [-73.97803122699999, 40.719638347999854], [-73.97875234999981, 40.71993370599994], [-73.97966021699982, 40.720212829999916], [-73.98130824199984, 40.72070878599991], [-73.98216615299982, 40.72096885499996], [-73.98300308699991, 40.72122268099989], [-73.98382387299982, 40.721472871999865], [-73.98377990999991, 40.721535953999926], [-73.9834436359999, 40.72201850699988], [-73.9829641439999, 40.722671324999965], [-73.98252449499984, 40.723277976999945], [-73.9820824239999, 40.72388204399991], [-73.98163663899999, 40.72449348099986], [-73.98121129599978, 40.72507279999991], [-73.98076713900004, 40.725685594999916], [-73.98033298199988, 40.72628033599988], [-73.97990650199996, 40.72686577299986], [-73.97946913000001, 40.72746767699993], [-73.9789986199998, 40.72810574699987], [-73.97853582899992, 40.7287460849999], [-73.97805542899995, 40.72938308599989], [-73.97802697999985, 40.72943305999999], [-73.97739386799987, 40.729165047999935], [-73.976904364, 40.72895782399993], [-73.976269971, 40.72868925899989], [-73.97615204099999, 40.72864520999984], [-73.9761329, 40.72863827199993], [-73.97580243799992, 40.72851847999987], [-73.97569651100004, 40.72847505299993], [-73.97329796799994, 40.72742800799988], [-73.97205015299988, 40.72688094599986], [-73.97197685099987, 40.72683035599994], [-73.97191244199995, 40.72679100899989], [-73.97185671300004, 40.726758684999886], [-73.97179602099986, 40.72671367999988], [-73.9716269728586, 40.72662845299842], [-73.97166972701174, 40.72639232715428], [-73.97169587451613, 40.726241829302346], [-73.97171894361502, 40.726121993259504], [-73.97173843379352, 40.72599966755554], [-73.97176755410212, 40.72583330345455], [-73.97177410965318, 40.725821281337055]]]",4,0.04356652709,0.00011187195,Alphabet City,4,Manhattan,"[-73.98382387299982, 40.718840793999945, -73.9716269728586, 40.72943305999999]",Alphabet_City,Cluster 3
Bloomingdale,Feature,nyu_2451_36743.24,geom,MultiPolygon,"[[[-73.95953658899997, 40.7987185259999], [-73.96004456499999, 40.7980412349999], [-73.96147779999993, 40.79865415599993], [-73.96286980099991, 40.79923967699993], [-73.96571144299992, 40.800438069999856], [-73.96775900399992, 40.80130351599994], [-73.96787379699998, 40.80135169799992], [-73.96798415999996, 40.80139826599984], [-73.96858360799983, 40.8016354699999], [-73.97004742199996, 40.8022650099999], [-73.9702159479999, 40.80233585099993], [-73.97027400499985, 40.80235903599989], [-73.97032589799987, 40.80238456099994], [-73.97150381, 40.80283773599995], [-73.97250022199994, 40.80321661299996], [-73.97257779799997, 40.80324718399991], [-73.9726574479999, 40.80327651399991], [-73.97279907800002, 40.80332915899989], [-73.97287179090726, 40.80335618757392], [-73.97255429829634, 40.803798634650114], [-73.97217237241792, 40.804319076959096], [-73.97205095521862, 40.804530376009986], [-73.9719529243853, 40.80461970905156], [-73.97181849483538, 40.80471754320449], [-73.97179980150743, 40.804785615486], [-73.97171200727101, 40.804931691276515], [-73.97162049569319, 40.80504229439936], [-73.97161113391445, 40.80509618747433], [-73.97144210961531, 40.805334426839785], [-73.97129083300328, 40.80552870753318], [-73.97110765876135, 40.80579013958964], [-73.97098767999995, 40.80574290299997], [-73.97084148399995, 40.80568534399985], [-73.97076362299994, 40.80565737299986], [-73.97069326499995, 40.805630267999916], [-73.96978722, 40.80530049699995], [-73.96860707399986, 40.804870949999895], [-73.96855913399983, 40.80485358399992], [-73.96849506699982, 40.80483226999994], [-73.96804849299988, 40.80468369999991], [-73.96680327299997, 40.80420756099991], [-73.96670106899994, 40.80416847599992], [-73.96659731599985, 40.80412276499994], [-73.96386126299987, 40.80297203799991], [-73.96107793999975, 40.80180035799984], [-73.95964685399986, 40.801156422999924], [-73.958481115, 40.80067047799989], [-73.95817297099987, 40.80058254099987], [-73.95833304999987, 40.80036505399988], [-73.95861879299989, 40.79997702599995], [-73.95907669099992, 40.79935223299986], [-73.95953658899997, 40.7987185259999]]]",24,0.04699996193,6.072357e-05,Bloomingdale,24,Manhattan,"[-73.97287179090726, 40.7980412349999, -73.95817297099987, 40.80579013958964]",Bloomingdale,Cluster 3
Battery_Park,Feature,nyu_2451_36743.12,geom,MultiPolygon,"[[[-74.01565756599994, 40.70483308799993], [-74.01539758699994, 40.704800148999894], [-74.01527219799993, 40.70483003699996], [-74.01516256999999, 40.704805094999884], [-74.01496125199992, 40.70475979699995], [-74.01489542099996, 40.7046975179999], [-74.01478059499996, 40.70467411299992], [-74.01466709899988, 40.70464721299991], [-74.01451712299998, 40.704605674999854], [-74.01437031200001, 40.70455803799994], [-74.01428922899998, 40.704549074999896], [-74.01427065899998, 40.70452022899988], [-74.01425861399996, 40.7044894429999], [-74.01425342599994, 40.70445756399993], [-74.01425523899994, 40.7044254719999], [-74.014391769, 40.703598782999926], [-74.01442983199996, 40.703150647999905], [-74.01419215099999, 40.70275671099996], [-74.01389890399994, 40.70227066999997], [-74.01379120799997, 40.70130547599994], [-74.01378191199989, 40.701222154999904], [-74.01377528899992, 40.70118271299988], [-74.0137686779999, 40.701143262999885], [-74.01415893499997, 40.70109628999988], [-74.01395152778245, 40.70099098222992], [-74.0140919838548, 40.700551618327175], [-74.01410490300086, 40.700510828386896], [-74.01409144949481, 40.700508336726905], [-74.01412821190817, 40.70039328205466], [-74.0141372638859, 40.70039495521028], [-74.01414860637784, 40.70032057172371], [-74.01417467279444, 40.70026089129381], [-74.014220631955, 40.70011149186828], [-74.0143098131129, 40.70012129606873], [-74.01430981586151, 40.70013410151563], [-74.01417787931774, 40.700541473553685], [-74.01416495763297, 40.70053905203082], [-74.014152387873, 40.70057786578351], [-74.01428920741124, 40.70064414476508], [-74.01430157023236, 40.7006322117727], [-74.0142965168929, 40.7006291865237], [-74.01431530264763, 40.70061103797416], [-74.01431796468076, 40.70061249730781], [-74.01436783583218, 40.70054612266748], [-74.01444813150715, 40.700447372399864], [-74.01455999973687, 40.70030978677958], [-74.01457513332028, 40.70031691633122], [-74.01458425440417, 40.70030846895508], [-74.01458234409432, 40.70028387552861], [-74.01463294333475, 40.70019743041239], [-74.01467119992019, 40.70021040169971], [-74.01466717213702, 40.70023938090729], [-74.01465386124688, 40.7002426411751], [-74.01460863003732, 40.7003097082458], [-74.01460825448503, 40.70032365711383], [-74.01455219325993, 40.70038298075156], [-74.01449342549977, 40.70044516925064], [-74.01449246893418, 40.70045466900284], [-74.01448492126369, 40.70046115359206], [-74.01447857931363, 40.700462082155774], [-74.01440947394667, 40.7005513314123], [-74.01439689988958, 40.700563481893205], [-74.01439480693732, 40.70057047909727], [-74.01432384363005, 40.70066130412714], [-74.014643232349, 40.700817304325085], [-74.01472424834412, 40.70071429389424], [-74.01477142439134, 40.70066365190684], [-74.01481236514043, 40.700610849936076], [-74.01485926659421, 40.7005554446455], [-74.01493032611235, 40.70047926986343], [-74.01499883053577, 40.700406120576496], [-74.0150681826931, 40.700318257554926], [-74.0150983227013, 40.70033426552345], [-74.01503579735073, 40.700420831010526], [-74.01502271060042, 40.70041953605862], [-74.01500850517252, 40.700437709926064], [-74.01499314575905, 40.70043684731991], [-74.01496757071692, 40.70046541487966], [-74.01497495555579, 40.70047017772346], [-74.01494881182721, 40.70049441360121], [-74.01494255505823, 40.700506103291296], [-74.01492322289357, 40.70051519147151], [-74.01491754650809, 40.70052557571268], [-74.01492379463954, 40.700530338707146], [-74.01493687947057, 40.70052297938123], [-74.01494199155964, 40.70052384332574], [-74.0148859896547, 40.70058011443572], [-74.01482004284684, 40.70066061978024], [-74.01472681782191, 40.70077401584958], [-74.01470265033873, 40.70079911602562], [-74.014673656285, 40.70083460953097], [-74.01481072560154, 40.70090383198219], [-74.01482834225268, 40.7008947428697], [-74.01502113661684, 40.7009925040134], [-74.0151423181209, 40.70084289235424], [-74.01567778184732, 40.701256021027426], [-74.01579351711146, 40.701346905807576], [-74.01591034233417, 40.701460948443895], [-74.01611609060468, 40.70163080162535], [-74.01613890635997, 40.70164601710269], [-74.0162444906067, 40.70175272143678], [-74.01639205370194, 40.70189770100823], [-74.01651515260784, 40.70201729867141], [-74.01653258703746, 40.70203653968303], [-74.01681859599911, 40.70233857508047], [-74.01689657041247, 40.70242187995947], [-74.01700396789506, 40.70255453562749], [-74.01713705889382, 40.702711340267655], [-74.01714508062653, 40.702705349976156], [-74.01725182133946, 40.70283555726374], [-74.01724571591123, 40.702838457739176], [-74.01729346221032, 40.70288743870683], [-74.01731837763397, 40.702918871771594], [-74.01739839332275, 40.70301914080488], [-74.01744003546048, 40.70307751454185], [-74.01749381162765, 40.703154843460084], [-74.01754038297949, 40.70323616042987], [-74.01757548561497, 40.70330750305601], [-74.0175964796706, 40.70336138730909], [-74.01761681217123, 40.70342324846538], [-74.01762601904943, 40.70342276122708], [-74.0176479750685, 40.703494599879534], [-74.01766045074615, 40.703549979097545], [-74.01766881307267, 40.703591313467605], [-74.01767132020254, 40.703606427383775], [-74.01768310568107, 40.70371113122527], [-74.01767264581422, 40.70371179104597], [-74.01767689629425, 40.703770503638495], [-74.01767428748178, 40.70383436757151], [-74.01766578442252, 40.70389923371854], [-74.01765792483437, 40.703932661786354], [-74.01764306532696, 40.70398897346137], [-74.0176537889819, 40.70399838081254], [-74.01765461989743, 40.70400968256977], [-74.01764390293607, 40.704022245901946], [-74.01763399890547, 40.704024751783244], [-74.01762657963022, 40.7040235008216], [-74.01757035703022, 40.70418388099316], [-74.01713123899995, 40.70428253499989], [-74.01684600699993, 40.70463488599989], [-74.01675906699995, 40.70474228299984], [-74.01668714699991, 40.704743941999865], [-74.01668613099999, 40.704799337999916], [-74.01662761199991, 40.70479943099984], [-74.01652040399995, 40.70479971799988], [-74.01637519799986, 40.70483848499992], [-74.01629888499991, 40.70484641499996], [-74.01621736899986, 40.704853026999906], [-74.0158739619999, 40.7048821129999], [-74.01565582199999, 40.704882633999915], [-74.01565756599994, 40.70483308799993]]]",12,0.03666130136,4.151162e-05,Battery Park,12,Manhattan,"[-74.01768310568107, 40.70011149186828, -74.0137686779999, 40.704882633999915]",Battery_Park,Cluster 3
Battery_Park_City,Feature,nyu_2451_36743.13,geom,MultiPolygon,"[[[-74.01244109299991, 40.719057672999895], [-74.01281566799992, 40.717356297999864], [-74.01286663199994, 40.71717610099993], [-74.01305146399989, 40.716454770999896], [-74.0132338489999, 40.71565618799985], [-74.0133512149999, 40.715233311999924], [-74.01347524299992, 40.71511071099989], [-74.01359239999994, 40.714494315999914], [-74.01375388499997, 40.713690554999864], [-74.01404744699994, 40.712437814999895], [-74.01417753399997, 40.71188266599995], [-74.0142689369999, 40.71146781599991], [-74.01445559399995, 40.71090715299985], [-74.01466507099994, 40.710426937999905], [-74.01482432799997, 40.709823367999896], [-74.01487257099997, 40.709684873999905], [-74.01495415399994, 40.709432691999936], [-74.01534330799996, 40.708496816999876], [-74.01559220199992, 40.70788324299986], [-74.01564377699998, 40.70775609899988], [-74.01568829399997, 40.70766382499987], [-74.01571815199995, 40.70758531099992], [-74.01584985499994, 40.70724726799987], [-74.01586395999993, 40.707200182999905], [-74.01588574099993, 40.70714217599993], [-74.01590498299997, 40.707092694999865], [-74.01593869399987, 40.707007573999874], [-74.01605966799988, 40.706705129999925], [-74.01619519599998, 40.70625848499989], [-74.0162515959999, 40.706072613999865], [-74.01640305499988, 40.70566620199989], [-74.01662217899997, 40.705094482999925], [-74.01665417299996, 40.70496382099989], [-74.01668613099999, 40.704799337999916], [-74.01668714699991, 40.704743941999865], [-74.01675906699995, 40.70474228299984], [-74.01684600699993, 40.70463488599989], [-74.01713123899995, 40.70428253499989], [-74.01757035703022, 40.70418388099316], [-74.017794545203, 40.704234898101305], [-74.01785585682943, 40.70407884761556], [-74.01775054986872, 40.70405488289342], [-74.01779139303437, 40.70395091258353], [-74.01781758697946, 40.703937922496614], [-74.01783782825967, 40.70396266613853], [-74.01780821746944, 40.70403196447959], [-74.01791229326216, 40.70405449715097], [-74.01794269363918, 40.703973176576255], [-74.01795473982617, 40.70397578560858], [-74.01784441106724, 40.7042420399379], [-74.01844770243773, 40.704162168231555], [-74.01866830837966, 40.704435240621244], [-74.01865606299125, 40.70444096868459], [-74.01751639597092, 40.704580844793384], [-74.0174808615258, 40.70466748769615], [-74.0175316614459, 40.7046710908502], [-74.01754791723492, 40.704663875156804], [-74.01755808298708, 40.704665936033244], [-74.01757026976702, 40.704662836429215], [-74.01757365505411, 40.70466799608356], [-74.01756688836936, 40.70467159878249], [-74.01759804780862, 40.70468448071335], [-74.0176342910399, 40.70467891041741], [-74.01767567049035, 40.70468087536256], [-74.01768666268582, 40.70467398596308], [-74.01771834047513, 40.70467988726066], [-74.01773321304685, 40.70467152000494], [-74.01774937712389, 40.704675451888484], [-74.01776552858085, 40.704672496563425], [-74.01776682871571, 40.70466511126368], [-74.01778363303417, 40.70467101601076], [-74.01779785539696, 40.70466707943758], [-74.0178062672323, 40.70466216121491], [-74.01782889269187, 40.704665101667196], [-74.01783988433817, 40.70466116508654], [-74.01790194580029, 40.70465180844164], [-74.01791034926417, 40.704659192233414], [-74.01794138637455, 40.70465573717842], [-74.01794397538687, 40.70464836172731], [-74.01796918021806, 40.70464736737476], [-74.01797888053436, 40.70464097168401], [-74.01798922454326, 40.7046468779127], [-74.01799827820122, 40.70464982983339], [-74.01800797806544, 40.70463851001485], [-74.01802414308348, 40.704645890908516], [-74.01804288218332, 40.7046281743225], [-74.01805387593451, 40.70462964047163], [-74.01806504688999, 40.70463596052322], [-74.01811296129115, 40.70455372748716], [-74.01886287526735, 40.70471961588461], [-74.01888746649365, 40.70472914883738], [-74.01892572382408, 40.70477376257026], [-74.01934155704531, 40.70607053820401], [-74.01934254624483, 40.7060936730297], [-74.01922242283979, 40.70657308872601], [-74.019122759634, 40.70697581433741], [-74.01910255488421, 40.707000437641526], [-74.019091550847, 40.70700447318448], [-74.01906617140139, 40.70701377062141], [-74.01903338019694, 40.70701319087609], [-74.01895359463364, 40.706996769465526], [-74.01894579167332, 40.707017770941384], [-74.01893740557155, 40.707034206896715], [-74.018926604438, 40.70704425778583], [-74.01890921570659, 40.707064342451204], [-74.01888462028889, 40.70708580553675], [-74.01885943006913, 40.70710041568372], [-74.01882943775023, 40.70711548664005], [-74.01879644936784, 40.707127819847635], [-74.01876105767869, 40.707137866524995], [-74.01872626987436, 40.707143355686384], [-74.01868966870467, 40.70714244375396], [-74.0186554807563, 40.70714153912504], [-74.01863058372687, 40.70713971526927], [-74.01858078403718, 40.70712374810271], [-74.01854718475336, 40.70710777026416], [-74.01857117399432, 40.7070799223887], [-74.01860717601117, 40.70709544097518], [-74.01863417023104, 40.70710319880871], [-74.01864437101163, 40.70710547586051], [-74.01864796262215, 40.70708173802991], [-74.01868695379919, 40.70708400923753], [-74.01872115249105, 40.70708172614977], [-74.01875054622958, 40.70707989330997], [-74.01876194037423, 40.7070757858669], [-74.01874993323986, 40.707049762489504], [-74.01877393087639, 40.707044282787564], [-74.01879432757897, 40.707032411672266], [-74.01882011914347, 40.707015972883006], [-74.01883870432944, 40.70699496965149], [-74.01884829724428, 40.70698309041019], [-74.01884889814508, 40.7069703123502], [-74.01881110035013, 40.70696621177419], [-74.01879851485624, 40.70698218837617], [-74.01877571598487, 40.706997258646446], [-74.01874212416381, 40.70700776337878], [-74.01872292981693, 40.70700685750042], [-74.0186947319076, 40.70701096766991], [-74.01867853372192, 40.707018733002435], [-74.0186479447413, 40.70701781957845], [-74.01862814488055, 40.70701097846492], [-74.01861254498961, 40.7069972851459], [-74.0186047441128, 40.70698906417722], [-74.01860294181307, 40.7069749179781], [-74.01859153053351, 40.70695939491844], [-74.0185795285099, 40.706949814809036], [-74.01857172609165, 40.70693839792395], [-74.01856933191749, 40.70692059520575], [-74.01856452356972, 40.706906440109265], [-74.01854892759577, 40.70690827067912], [-74.01853513269664, 40.706918322014076], [-74.01853033752076, 40.706950732410334], [-74.01840649088625, 40.70725787215845], [-74.01821726389763, 40.70774220647171], [-74.01821699384473, 40.707751309768305], [-74.01819029259642, 40.70782162610999], [-74.01865557049646, 40.707923948883234], [-74.01864689079073, 40.70794681354695], [-74.0188006306842, 40.70798062163736], [-74.01883195883919, 40.70799916729172], [-74.01883395951482, 40.7080022191401], [-74.01885347760364, 40.70802201228402], [-74.01885500911972, 40.70804753444735], [-74.01874689830457, 40.708480580253564], [-74.01863142468959, 40.70894110005419], [-74.01846882134515, 40.709589571008706], [-74.01834136609794, 40.71010647694361], [-74.01826409180671, 40.710408996626825], [-74.01814480361767, 40.71088865018894], [-74.01811057789173, 40.71102962821446], [-74.01804609687575, 40.711344501487055], [-74.01797853231487, 40.71175631920801], [-74.01792224257028, 40.71203924270075], [-74.01787333422655, 40.7123151444564], [-74.01777014254499, 40.712834574789156], [-74.01775292705895, 40.71284832755595], [-74.01773183836696, 40.71284931234665], [-74.01772021563546, 40.71284473093365], [-74.01772148946118, 40.71278414511304], [-74.01780037888388, 40.71234512415861], [-74.01662424425285, 40.712157318995295], [-74.0165446381253, 40.71245603793091], [-74.01659227582768, 40.71254817107676], [-74.01661817655314, 40.71264976356906], [-74.01661840078299, 40.712756150029655], [-74.01659149520512, 40.71286156371979], [-74.0165554889345, 40.71292909550436], [-74.0165411217172, 40.71295556481934], [-74.01647724204135, 40.71302949307393], [-74.01639169485803, 40.7130999979507], [-74.0163200662758, 40.71340798247825], [-74.01654114686625, 40.713441052742326], [-74.01691068695474, 40.71349632851292], [-74.01754443334657, 40.71361122266427], [-74.01756811041477, 40.71352370347794], [-74.01757889322138, 40.71344274342789], [-74.01764810719082, 40.71320618595165], [-74.01765509447189, 40.71316106266696], [-74.01767041664047, 40.71306920796511], [-74.0176727085106, 40.71306599627471], [-74.0176756543669, 40.71306310981558], [-74.01767917626104, 40.713060624964854], [-74.01768318100166, 40.71305860747277], [-74.0176875626216, 40.71305711072314], [-74.01769220518092, 40.71305617432076], [-74.0176969858353, 40.71305582304317], [-74.01770177808675, 40.713056066185345], [-74.01770610821879, 40.71305681419652], [-74.01771024196847, 40.71305804785402], [-74.01771408584598, 40.71305973925725], [-74.01771755291755, 40.713061850152904], [-74.01772056477111, 40.71306433280078], [-74.01772305328981, 40.713067131052576], [-74.01772496219284, 40.71307018162275], [-74.01770687258355, 40.71316928296864], [-74.01761833310017, 40.7136543239355], [-74.01753721790737, 40.714097542247806], [-74.01740871360494, 40.71480680040797], [-74.0173822318785, 40.714944461279224], [-74.01726421509527, 40.71559268236991], [-74.01712122293634, 40.71637179357971], [-74.01698274294625, 40.71713064366815], [-74.01686297377259, 40.71778695428784], [-74.01671018605828, 40.718624176057986], [-74.01669419095931, 40.71864884335438], [-74.01665946969602, 40.71866602122464], [-74.0166299633818, 40.71866536845022], [-74.01594695204268, 40.718575548906244], [-74.01594382984197, 40.71858925504419], [-74.01566883666862, 40.7185544892657], [-74.01567062060762, 40.71853774873618], [-74.01555087754494, 40.718521933183816], [-74.01500060682406, 40.71844923605503], [-74.01499619731617, 40.718473001316646], [-74.01498981339559, 40.71850734732768], [-74.01498333230727, 40.71852379143297], [-74.01497036258, 40.718535850864214], [-74.01494515549334, 40.71854353507717], [-74.01470270021802, 40.71851615488416], [-74.01321322719183, 40.71831571989579], [-74.01306805492324, 40.71892219382551], [-74.013072377692, 40.718938618670066], [-74.01303068113208, 40.71913145590953], [-74.01270167899996, 40.71909177499986], [-74.01255468899996, 40.719069862999966], [-74.01244109299991, 40.719057672999895]]]",13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,"[-74.01934254624483, 40.703937922496614, -74.01244109299991, 40.71913145590953]",Battery_Park_City,Cluster 0
Central_Harlem,Feature,nyu_2451_36743.41,geom,MultiPolygon,"[[[-73.94773985499984, 40.809599720999884], [-73.9450610299999, 40.80847449999985], [-73.94499360699993, 40.80844618399994], [-73.94491601899982, 40.80841350399988], [-73.9417714019999, 40.80708899999996], [-73.9422631119999, 40.80641573799991], [-73.94275367199992, 40.80574401299987], [-73.94430194599991, 40.80639082499992], [-73.94478208199993, 40.80576125599989], [-73.94523965199991, 40.80513601399989], [-73.94569261299989, 40.804514948999916], [-73.94613131, 40.8038773579999], [-73.94459751299996, 40.80322814499991], [-73.94475976499987, 40.80300304099997], [-73.94505128000004, 40.80259859899995], [-73.945508639, 40.80197023099991], [-73.94596789699979, 40.801342394999935], [-73.94646133899998, 40.80066530499987], [-73.94697366799987, 40.799961702999866], [-73.94728018299998, 40.79954178899988], [-73.94732771499984, 40.7994766709999], [-73.94737599799991, 40.79941052399991], [-73.9474199619999, 40.79935029499991], [-73.94771056, 40.79895218099991], [-73.94775716499984, 40.79888833199986], [-73.94781663099997, 40.79880686299991], [-73.9478467909999, 40.798765542999945], [-73.94805130199998, 40.79848535999988], [-73.94810108999994, 40.79841714799988], [-73.94815384299983, 40.79834487599986], [-73.9482064149998, 40.79827285099986], [-73.94831125500004, 40.798129217999914], [-73.94879165299983, 40.79747712799989], [-73.94909695599983, 40.79705785599991], [-73.94922045699984, 40.79690985899988], [-73.94960357199982, 40.79705027099992], [-73.95237419099993, 40.79820977099994], [-73.95245200999996, 40.79824023099995], [-73.95253597599994, 40.79827464599989], [-73.95516503099992, 40.79938223299991], [-73.95521824499984, 40.79940465799989], [-73.95528884999997, 40.799434401999925], [-73.95536651699992, 40.79946642599985], [-73.95786499299992, 40.80051527199988], [-73.95817297099987, 40.80058254099987], [-73.958481115, 40.80067047799989], [-73.95964685399986, 40.801156422999924], [-73.95914741099992, 40.80184375999991], [-73.95868839399998, 40.80246979399986], [-73.95824878299989, 40.80310648599988], [-73.958203008, 40.8038942709999], [-73.95825482599986, 40.80471387799991], [-73.95818167299994, 40.805596790999886], [-73.95772175999998, 40.80629098899989], [-73.95726581599983, 40.806916170999976], [-73.95680543899994, 40.807545708999925], [-73.95634493700001, 40.808173353999905], [-73.95588417599986, 40.808802248999854], [-73.95542974899983, 40.80942915299993], [-73.954966572, 40.810064554999876], [-73.9535757779999, 40.80947669799989], [-73.9532765489999, 40.809879603999875], [-73.95307869999975, 40.81009408499987], [-73.9525912579999, 40.810765332999914], [-73.95210125199992, 40.811442853999935], [-73.95067975599989, 40.810842963999896], [-73.94792306799984, 40.80967692199992], [-73.94783875999985, 40.809641260999896], [-73.94773985499984, 40.809599720999884]]]",41,0.05279310945,0.00014309304,Central Harlem,41,Manhattan,"[-73.95964685399986, 40.79690985899988, -73.9417714019999, 40.811442853999935]",Central_Harlem,Cluster 3
